Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29 (jobs produced = 1, jobs in buffer = 1)
Thread 2 removes: JOB ID = 214, Burst Time = 97, Start Time = 2622 (jobs removed = 215, jobs in buffer = 99)
Producing: JOB ID = 314, Burst Time = 73, Remaining Time = 73 (jobs produced = 315, jobs in buffer = 100)
Thread 3 removes: JOB ID = 215, Burst Time = 6, Start Time = 2647 (jobs removed = 216, jobs in buffer = 99)
Producing: JOB ID = 315, Burst Time = 99, Remaining Time = 99 (jobs produced = 316, jobs in buffer = 100)
Thread 3 removes: JOB ID = 216, Burst Time = 46, Start Time = 2653 (jobs removed = 217, jobs in buffer = 99)
Producing: JOB ID = 316, Burst Time = 41, Remaining Time = 41 (jobs produced = 317, jobs in buffer = 100)
Thread 4 removes: JOB ID = 217, Burst Time = 9, Start Time = 2672 (jobs removed = 218, jobs in buffer = 99)
Producing: JOB ID = 317, Burst Time = 92, Remaining Time = 92 (jobs produced = 318, jobs in buffer = 100)
Thread 4 removes: JOB ID = 218, Burst Time = 89, Start Time = 2681 (jobs removed = 219, jobs in buffer = 99)
Producing: JOB ID = 318, Burst Time = 49, Remaining Time = 49 (jobs produced = 319, jobs in buffer = 100)
Thread 3 removes: JOB ID = 219, Burst Time = 52, Start Time = 2699 (jobs removed = 220, jobs in buffer = 99)
Producing: JOB ID = 319, Burst Time = 27, Remaining Time = 27 (jobs produced = 320, jobs in buffer = 100)
Thread 1 removes: JOB ID = 220, Burst Time = 77, Start Time = 2702 (jobs removed = 221, jobs in buffer = 99)
Producing: JOB ID = 320, Burst Time = 57, Remaining Time = 57 (jobs produced = 321, jobs in buffer = 100)
Thread 2 removes: JOB ID = 221, Burst Time = 9, Start Time = 2719 (jobs removed = 222, jobs in buffer = 99)
Producing: JOB ID = 321, Burst Time = 76, Remaining Time = 76 (jobs produced = 322, jobs in buffer = 100)
Thread 2 removes: JOB ID = 222, Burst Time = 37, Start Time = 2728 (jobs removed = 223, jobs in buffer = 99)
Producing: JOB ID = 322, Burst Time = 13, Remaining Time = 13 (jobs produced = 323, jobs in buffer = 100)
Thread 3 removes: JOB ID = 223, Burst Time = 36, Start Time = 2751 (jobs removed = 224, jobs in buffer = 99)
Producing: JOB ID = 323, Burst Time = 71, Remaining Time = 71 (jobs produced = 324, jobs in buffer = 100)
Thread 2 removes: JOB ID = 224, Burst Time = 15, Start Time = 2765 (jobs removed = 225, jobs in buffer = 99)
Producing: JOB ID = 324, Burst Time = 70, Remaining Time = 70 (jobs produced = 325, jobs in buffer = 100)
Thread 4 removes: JOB ID = 225, Burst Time = 8, Start Time = 2771 (jobs removed = 226, jobs in buffer = 99)
Producing: JOB ID = 325, Burst Time = 33, Remaining Time = 33 (jobs produced = 326, jobs in buffer = 100)
Thread 1 removes: JOB ID = 226, Burst Time = 18, Start Time = 2779 (jobs removed = 227, jobs in buffer = 99)
Producing: JOB ID = 326, Burst Time = 10, Remaining Time = 10 (jobs produced = 327, jobs in buffer = 100)
Thread 4 removes: JOB ID = 227, Burst Time = 35, Start Time = 2779 (jobs removed = 228, jobs in buffer = 99)
Producing: JOB ID = 327, Burst Time = 27, Remaining Time = 27 (jobs produced = 328, jobs in buffer = 100)
Thread 2 removes: JOB ID = 228, Burst Time = 45, Start Time = 2780 (jobs removed = 229, jobs in buffer = 99)
Producing: JOB ID = 328, Burst Time = 67, Remaining Time = 67 (jobs produced = 329, jobs in buffer = 100)
Thread 3 removes: JOB ID = 229, Burst Time = 40, Start Time = 2787 (jobs removed = 230, jobs in buffer = 99)
Producing: JOB ID = 329, Burst Time = 52, Remaining Time = 52 (jobs produced = 330, jobs in buffer = 100)
Thread 1 removes: JOB ID = 230, Burst Time = 48, Start Time = 2797 (jobs removed = 231, jobs in buffer = 99)
Producing: JOB ID = 330, Burst Time = 6, Remaining Time = 6 (jobs produced = 331, jobs in buffer = 100)
Thread 4 removes: JOB ID = 231, Burst Time = 99, Start Time = 2814 (jobs removed = 232, jobs in buffer = 99)
Producing: JOB ID = 331, Burst Time = 93, Remaining Time = 93 (jobs produced = 332, jobs in buffer = 100)
Thread 2 removes: JOB ID = 232, Burst Time = 26, Start Time = 2825 (jobs removed = 233, jobs in buffer = 99)
Producing: JOB ID = 332, Burst Time = 82, Remaining Time = 82 (jobs produced = 333, jobs in buffer = 100)
Thread 3 removes: JOB ID = 233, Burst Time = 69, Start Time = 2827 (jobs removed = 234, jobs in buffer = 99)
Producing: JOB ID = 333, Burst Time = 52, Remaining Time = 52 (jobs produced = 334, jobs in buffer = 100)
Thread 1 removes: JOB ID = 234, Burst Time = 35, Start Time = 2845 (jobs removed = 235, jobs in buffer = 99)
Producing: JOB ID = 334, Burst Time = 84, Remaining Time = 84 (jobs produced = 335, jobs in buffer = 100)
Thread 2 removes: JOB ID = 235, Burst Time = 13, Start Time = 2851 (jobs removed = 236, jobs in buffer = 99)
Producing: JOB ID = 335, Burst Time = 60, Remaining Time = 60 (jobs produced = 336, jobs in buffer = 100)
Thread 2 removes: JOB ID = 236, Burst Time = 67, Start Time = 2864 (jobs removed = 237, jobs in buffer = 99)
Producing: JOB ID = 336, Burst Time = 35, Remaining Time = 35 (jobs produced = 337, jobs in buffer = 100)
Thread 1 removes: JOB ID = 237, Burst Time = 95, Start Time = 2880 (jobs removed = 238, jobs in buffer = 99)
Producing: JOB ID = 337, Burst Time = 48, Remaining Time = 48 (jobs produced = 338, jobs in buffer = 100)
Thread 3 removes: JOB ID = 238, Burst Time = 30, Start Time = 2896 (jobs removed = 239, jobs in buffer = 99)
Producing: JOB ID = 338, Burst Time = 68, Remaining Time = 68 (jobs produced = 339, jobs in buffer = 100)
Thread 4 removes: JOB ID = 239, Burst Time = 84, Start Time = 2913 (jobs removed = 240, jobs in buffer = 99)
Producing: JOB ID = 339, Burst Time = 94, Remaining Time = 94 (jobs produced = 340, jobs in buffer = 100)
Thread 3 removes: JOB ID = 240, Burst Time = 7, Start Time = 2926 (jobs removed = 241, jobs in buffer = 99)
Producing: JOB ID = 340, Burst Time = 64, Remaining Time = 64 (jobs produced = 341, jobs in buffer = 100)
Thread 2 removes: JOB ID = 241, Burst Time = 98, Start Time = 2931 (jobs removed = 242, jobs in buffer = 99)
Producing: JOB ID = 341, Burst Time = 21, Remaining Time = 21 (jobs produced = 342, jobs in buffer = 100)
Thread 3 removes: JOB ID = 242, Burst Time = 63, Start Time = 2933 (jobs removed = 243, jobs in buffer = 99)
Producing: JOB ID = 342, Burst Time = 90, Remaining Time = 90 (jobs produced = 343, jobs in buffer = 100)
Thread 1 removes: JOB ID = 243, Burst Time = 33, Start Time = 2975 (jobs removed = 244, jobs in buffer = 99)
Producing: JOB ID = 343, Burst Time = 61, Remaining Time = 61 (jobs produced = 344, jobs in buffer = 100)
Thread 3 removes: JOB ID = 244, Burst Time = 76, Start Time = 2996 (jobs removed = 245, jobs in buffer = 99)
Producing: JOB ID = 344, Burst Time = 17, Remaining Time = 17 (jobs produced = 345, jobs in buffer = 100)
Thread 4 removes: JOB ID = 245, Burst Time = 48, Start Time = 2997 (jobs removed = 246, jobs in buffer = 99)
Producing: JOB ID = 345, Burst Time = 97, Remaining Time = 97 (jobs produced = 346, jobs in buffer = 100)
Thread 1 removes: JOB ID = 246, Burst Time = 16, Start Time = 3008 (jobs removed = 247, jobs in buffer = 99)
Producing: JOB ID = 346, Burst Time = 63, Remaining Time = 63 (jobs produced = 347, jobs in buffer = 100)
Thread 1 removes: JOB ID = 247, Burst Time = 13, Start Time = 3024 (jobs removed = 248, jobs in buffer = 99)
Producing: JOB ID = 347, Burst Time = 66, Remaining Time = 66 (jobs produced = 348, jobs in buffer = 100)
Thread 2 removes: JOB ID = 248, Burst Time = 52, Start Time = 3029 (jobs removed = 249, jobs in buffer = 99)
Producing: JOB ID = 348, Burst Time = 72, Remaining Time = 72 (jobs produced = 349, jobs in buffer = 100)
Thread 1 removes: JOB ID = 249, Burst Time = 51, Start Time = 3037 (jobs removed = 250, jobs in buffer = 99)
Producing: JOB ID = 349, Burst Time = 73, Remaining Time = 73 (jobs produced = 350, jobs in buffer = 100)
Thread 4 removes: JOB ID = 250, Burst Time = 99, Start Time = 3045 (jobs removed = 251, jobs in buffer = 99)
Producing: JOB ID = 350, Burst Time = 93, Remaining Time = 93 (jobs produced = 351, jobs in buffer = 100)
Thread 3 removes: JOB ID = 251, Burst Time = 94, Start Time = 3072 (jobs removed = 252, jobs in buffer = 99)
Producing: JOB ID = 351, Burst Time = 93, Remaining Time = 93 (jobs produced = 352, jobs in buffer = 100)
Thread 2 removes: JOB ID = 252, Burst Time = 82, Start Time = 3081 (jobs removed = 253, jobs in buffer = 99)
Producing: JOB ID = 352, Burst Time = 64, Remaining Time = 64 (jobs produced = 353, jobs in buffer = 100)
Thread 1 removes: JOB ID = 253, Burst Time = 67, Start Time = 3088 (jobs removed = 254, jobs in buffer = 99)
Producing: JOB ID = 353, Burst Time = 72, Remaining Time = 72 (jobs produced = 354, jobs in buffer = 100)
Thread 4 removes: JOB ID = 254, Burst Time = 16, Start Time = 3144 (jobs removed = 255, jobs in buffer = 99)
Producing: JOB ID = 354, Burst Time = 56, Remaining Time = 56 (jobs produced = 355, jobs in buffer = 100)
Thread 1 removes: JOB ID = 255, Burst Time = 54, Start Time = 3155 (jobs removed = 256, jobs in buffer = 99)
Producing: JOB ID = 355, Burst Time = 65, Remaining Time = 65 (jobs produced = 356, jobs in buffer = 100)
Thread 4 removes: JOB ID = 256, Burst Time = 42, Start Time = 3160 (jobs removed = 257, jobs in buffer = 99)
Producing: JOB ID = 356, Burst Time = 89, Remaining Time = 89 (jobs produced = 357, jobs in buffer = 100)
Thread 2 removes: JOB ID = 257, Burst Time = 43, Start Time = 3163 (jobs removed = 258, jobs in buffer = 99)
Producing: JOB ID = 357, Burst Time = 94, Remaining Time = 94 (jobs produced = 358, jobs in buffer = 100)
Thread 3 removes: JOB ID = 258, Burst Time = 83, Start Time = 3166 (jobs removed = 259, jobs in buffer = 99)
Producing: JOB ID = 358, Burst Time = 30, Remaining Time = 30 (jobs produced = 359, jobs in buffer = 100)
Thread 4 removes: JOB ID = 259, Burst Time = 12, Start Time = 3202 (jobs removed = 260, jobs in buffer = 99)
Producing: JOB ID = 359, Burst Time = 35, Remaining Time = 35 (jobs produced = 360, jobs in buffer = 100)
Thread 2 removes: JOB ID = 260, Burst Time = 46, Start Time = 3206 (jobs removed = 261, jobs in buffer = 99)
Producing: JOB ID = 360, Burst Time = 66, Remaining Time = 66 (jobs produced = 361, jobs in buffer = 100)
Thread 1 removes: JOB ID = 261, Burst Time = 78, Start Time = 3209 (jobs removed = 262, jobs in buffer = 99)
Producing: JOB ID = 361, Burst Time = 68, Remaining Time = 68 (jobs produced = 362, jobs in buffer = 100)
Thread 4 removes: JOB ID = 262, Burst Time = 5, Start Time = 3214 (jobs removed = 263, jobs in buffer = 99)
Producing: JOB ID = 362, Burst Time = 19, Remaining Time = 19 (jobs produced = 363, jobs in buffer = 100)
Thread 4 removes: JOB ID = 263, Burst Time = 97, Start Time = 3219 (jobs removed = 264, jobs in buffer = 99)
Producing: JOB ID = 363, Burst Time = 69, Remaining Time = 69 (jobs produced = 364, jobs in buffer = 100)
Thread 3 removes: JOB ID = 264, Burst Time = 68, Start Time = 3249 (jobs removed = 265, jobs in buffer = 99)
Producing: JOB ID = 364, Burst Time = 49, Remaining Time = 49 (jobs produced = 365, jobs in buffer = 100)
Thread 2 removes: JOB ID = 265, Burst Time = 37, Start Time = 3252 (jobs removed = 266, jobs in buffer = 99)
Producing: JOB ID = 365, Burst Time = 41, Remaining Time = 41 (jobs produced = 366, jobs in buffer = 100)
Thread 1 removes: JOB ID = 266, Burst Time = 10, Start Time = 3287 (jobs removed = 267, jobs in buffer = 99)
Producing: JOB ID = 366, Burst Time = 70, Remaining Time = 70 (jobs produced = 367, jobs in buffer = 100)
Thread 2 removes: JOB ID = 267, Burst Time = 30, Start Time = 3289 (jobs removed = 268, jobs in buffer = 99)
Producing: JOB ID = 367, Burst Time = 66, Remaining Time = 66 (jobs produced = 368, jobs in buffer = 100)
Thread 1 removes: JOB ID = 268, Burst Time = 16, Start Time = 3297 (jobs removed = 269, jobs in buffer = 99)
Producing: JOB ID = 368, Burst Time = 70, Remaining Time = 70 (jobs produced = 369, jobs in buffer = 100)
Thread 1 removes: JOB ID = 269, Burst Time = 3, Start Time = 3313 (jobs removed = 270, jobs in buffer = 99)
Producing: JOB ID = 369, Burst Time = 61, Remaining Time = 61 (jobs produced = 370, jobs in buffer = 100)
Thread 1 removes: JOB ID = 270, Burst Time = 44, Start Time = 3316 (jobs removed = 271, jobs in buffer = 99)
Producing: JOB ID = 370, Burst Time = 1, Remaining Time = 1 (jobs produced = 371, jobs in buffer = 100)
Thread 4 removes: JOB ID = 271, Burst Time = 48, Start Time = 3316 (jobs removed = 272, jobs in buffer = 99)
Producing: JOB ID = 371, Burst Time = 47, Remaining Time = 47 (jobs produced = 372, jobs in buffer = 100)
Thread 3 removes: JOB ID = 272, Burst Time = 7, Start Time = 3317 (jobs removed = 273, jobs in buffer = 99)
Producing: JOB ID = 372, Burst Time = 11, Remaining Time = 11 (jobs produced = 373, jobs in buffer = 100)
Thread 2 removes: JOB ID = 273, Burst Time = 87, Start Time = 3319 (jobs removed = 274, jobs in buffer = 99)
Producing: JOB ID = 373, Burst Time = 65, Remaining Time = 65 (jobs produced = 374, jobs in buffer = 100)
Thread 3 removes: JOB ID = 274, Burst Time = 64, Start Time = 3324 (jobs removed = 275, jobs in buffer = 99)
Producing: JOB ID = 374, Burst Time = 91, Remaining Time = 91 (jobs produced = 375, jobs in buffer = 100)
Thread 1 removes: JOB ID = 275, Burst Time = 42, Start Time = 3360 (jobs removed = 276, jobs in buffer = 99)
Producing: JOB ID = 375, Burst Time = 83, Remaining Time = 83 (jobs produced = 376, jobs in buffer = 100)
Thread 4 removes: JOB ID = 276, Burst Time = 55, Start Time = 3364 (jobs removed = 277, jobs in buffer = 99)
Producing: JOB ID = 376, Burst Time = 30, Remaining Time = 30 (jobs produced = 377, jobs in buffer = 100)
Thread 3 removes: JOB ID = 277, Burst Time = 66, Start Time = 3388 (jobs removed = 278, jobs in buffer = 99)
Producing: JOB ID = 377, Burst Time = 82, Remaining Time = 82 (jobs produced = 378, jobs in buffer = 100)
Thread 1 removes: JOB ID = 278, Burst Time = 6, Start Time = 3402 (jobs removed = 279, jobs in buffer = 99)
Producing: JOB ID = 378, Burst Time = 82, Remaining Time = 82 (jobs produced = 379, jobs in buffer = 100)
Thread 2 removes: JOB ID = 279, Burst Time = 10, Start Time = 3406 (jobs removed = 280, jobs in buffer = 99)
Producing: JOB ID = 379, Burst Time = 33, Remaining Time = 33 (jobs produced = 380, jobs in buffer = 100)
Thread 1 removes: JOB ID = 280, Burst Time = 8, Start Time = 3408 (jobs removed = 281, jobs in buffer = 99)
Producing: JOB ID = 380, Burst Time = 89, Remaining Time = 89 (jobs produced = 381, jobs in buffer = 100)
Thread 1 removes: JOB ID = 281, Burst Time = 35, Start Time = 3416 (jobs removed = 282, jobs in buffer = 99)
Producing: JOB ID = 381, Burst Time = 69, Remaining Time = 69 (jobs produced = 382, jobs in buffer = 100)
Thread 2 removes: JOB ID = 282, Burst Time = 75, Start Time = 3416 (jobs removed = 283, jobs in buffer = 99)
Producing: JOB ID = 382, Burst Time = 5, Remaining Time = 5 (jobs produced = 383, jobs in buffer = 100)
Thread 4 removes: JOB ID = 283, Burst Time = 7, Start Time = 3419 (jobs removed = 284, jobs in buffer = 99)
Producing: JOB ID = 383, Burst Time = 91, Remaining Time = 91 (jobs produced = 384, jobs in buffer = 100)
Thread 4 removes: JOB ID = 284, Burst Time = 56, Start Time = 3426 (jobs removed = 285, jobs in buffer = 99)
Producing: JOB ID = 384, Burst Time = 67, Remaining Time = 67 (jobs produced = 385, jobs in buffer = 100)
Thread 1 removes: JOB ID = 285, Burst Time = 16, Start Time = 3451 (jobs removed = 286, jobs in buffer = 99)
Producing: JOB ID = 385, Burst Time = 98, Remaining Time = 98 (jobs produced = 386, jobs in buffer = 100)
Thread 3 removes: JOB ID = 286, Burst Time = 63, Start Time = 3454 (jobs removed = 287, jobs in buffer = 99)
Producing: JOB ID = 386, Burst Time = 75, Remaining Time = 75 (jobs produced = 387, jobs in buffer = 100)
Thread 1 removes: JOB ID = 287, Burst Time = 81, Start Time = 3467 (jobs removed = 288, jobs in buffer = 99)
Producing: JOB ID = 387, Burst Time = 52, Remaining Time = 52 (jobs produced = 388, jobs in buffer = 100)
Thread 4 removes: JOB ID = 288, Burst Time = 53, Start Time = 3482 (jobs removed = 289, jobs in buffer = 99)
Producing: JOB ID = 388, Burst Time = 83, Remaining Time = 83 (jobs produced = 389, jobs in buffer = 100)
Thread 2 removes: JOB ID = 289, Burst Time = 54, Start Time = 3491 (jobs removed = 290, jobs in buffer = 99)
Producing: JOB ID = 389, Burst Time = 23, Remaining Time = 23 (jobs produced = 390, jobs in buffer = 100)
Thread 3 removes: JOB ID = 290, Burst Time = 64, Start Time = 3517 (jobs removed = 291, jobs in buffer = 99)
Producing: JOB ID = 390, Burst Time = 16, Remaining Time = 16 (jobs produced = 391, jobs in buffer = 100)
Thread 4 removes: JOB ID = 291, Burst Time = 23, Start Time = 3535 (jobs removed = 292, jobs in buffer = 99)
Producing: JOB ID = 391, Burst Time = 31, Remaining Time = 31 (jobs produced = 392, jobs in buffer = 100)
Thread 2 removes: JOB ID = 292, Burst Time = 13, Start Time = 3545 (jobs removed = 293, jobs in buffer = 99)
Producing: JOB ID = 392, Burst Time = 55, Remaining Time = 55 (jobs produced = 393, jobs in buffer = 100)
Thread 1 removes: JOB ID = 293, Burst Time = 73, Start Time = 3548 (jobs removed = 294, jobs in buffer = 99)
Producing: JOB ID = 393, Burst Time = 89, Remaining Time = 89 (jobs produced = 394, jobs in buffer = 100)
Thread 4 removes: JOB ID = 294, Burst Time = 46, Start Time = 3558 (jobs removed = 295, jobs in buffer = 99)
Producing: JOB ID = 394, Burst Time = 60, Remaining Time = 60 (jobs produced = 395, jobs in buffer = 100)
Thread 2 removes: JOB ID = 295, Burst Time = 87, Start Time = 3558 (jobs removed = 296, jobs in buffer = 99)
Producing: JOB ID = 395, Burst Time = 66, Remaining Time = 66 (jobs produced = 396, jobs in buffer = 100)
Thread 3 removes: JOB ID = 296, Burst Time = 30, Start Time = 3581 (jobs removed = 297, jobs in buffer = 99)
Producing: JOB ID = 396, Burst Time = 92, Remaining Time = 92 (jobs produced = 397, jobs in buffer = 100)
Thread 4 removes: JOB ID = 297, Burst Time = 67, Start Time = 3604 (jobs removed = 298, jobs in buffer = 99)
Producing: JOB ID = 397, Burst Time = 10, Remaining Time = 10 (jobs produced = 398, jobs in buffer = 100)
Thread 3 removes: JOB ID = 298, Burst Time = 83, Start Time = 3611 (jobs removed = 299, jobs in buffer = 99)
Producing: JOB ID = 398, Burst Time = 63, Remaining Time = 63 (jobs produced = 399, jobs in buffer = 100)
Thread 1 removes: JOB ID = 299, Burst Time = 91, Start Time = 3621 (jobs removed = 300, jobs in buffer = 99)
Producing: JOB ID = 399, Burst Time = 68, Remaining Time = 68 (jobs produced = 400, jobs in buffer = 100)
Thread 2 removes: JOB ID = 300, Burst Time = 80, Start Time = 3645 (jobs removed = 301, jobs in buffer = 99)
Producing: JOB ID = 400, Burst Time = 47, Remaining Time = 47 (jobs produced = 401, jobs in buffer = 100)
Thread 4 removes: JOB ID = 301, Burst Time = 35, Start Time = 3671 (jobs removed = 302, jobs in buffer = 99)
Producing: JOB ID = 401, Burst Time = 94, Remaining Time = 94 (jobs produced = 402, jobs in buffer = 100)
Thread 3 removes: JOB ID = 302, Burst Time = 69, Start Time = 3694 (jobs removed = 303, jobs in buffer = 99)
Producing: JOB ID = 402, Burst Time = 10, Remaining Time = 10 (jobs produced = 403, jobs in buffer = 100)
Thread 4 removes: JOB ID = 303, Burst Time = 8, Start Time = 3706 (jobs removed = 304, jobs in buffer = 99)
Producing: JOB ID = 403, Burst Time = 7, Remaining Time = 7 (jobs produced = 404, jobs in buffer = 100)
Thread 1 removes: JOB ID = 304, Burst Time = 83, Start Time = 3712 (jobs removed = 305, jobs in buffer = 99)
Producing: JOB ID = 404, Burst Time = 62, Remaining Time = 62 (jobs produced = 405, jobs in buffer = 100)
Thread 4 removes: JOB ID = 305, Burst Time = 34, Start Time = 3714 (jobs removed = 306, jobs in buffer = 99)
Producing: JOB ID = 405, Burst Time = 64, Remaining Time = 64 (jobs produced = 406, jobs in buffer = 100)
Thread 2 removes: JOB ID = 306, Burst Time = 52, Start Time = 3725 (jobs removed = 307, jobs in buffer = 99)
Producing: JOB ID = 406, Burst Time = 33, Remaining Time = 33 (jobs produced = 407, jobs in buffer = 100)
Thread 4 removes: JOB ID = 307, Burst Time = 63, Start Time = 3748 (jobs removed = 308, jobs in buffer = 99)
Producing: JOB ID = 407, Burst Time = 20, Remaining Time = 20 (jobs produced = 408, jobs in buffer = 100)
Thread 3 removes: JOB ID = 308, Burst Time = 39, Start Time = 3763 (jobs removed = 309, jobs in buffer = 99)
Producing: JOB ID = 408, Burst Time = 3, Remaining Time = 3 (jobs produced = 409, jobs in buffer = 100)
Thread 2 removes: JOB ID = 309, Burst Time = 78, Start Time = 3777 (jobs removed = 310, jobs in buffer = 99)
Producing: JOB ID = 409, Burst Time = 22, Remaining Time = 22 (jobs produced = 410, jobs in buffer = 100)
Thread 1 removes: JOB ID = 310, Burst Time = 17, Start Time = 3795 (jobs removed = 311, jobs in buffer = 99)
Producing: JOB ID = 410, Burst Time = 26, Remaining Time = 26 (jobs produced = 411, jobs in buffer = 100)
Thread 3 removes: JOB ID = 311, Burst Time = 35, Start Time = 3802 (jobs removed = 312, jobs in buffer = 99)
Producing: JOB ID = 411, Burst Time = 13, Remaining Time = 13 (jobs produced = 412, jobs in buffer = 100)
Thread 4 removes: JOB ID = 312, Burst Time = 82, Start Time = 3811 (jobs removed = 313, jobs in buffer = 99)
Producing: JOB ID = 412, Burst Time = 16, Remaining Time = 16 (jobs produced = 413, jobs in buffer = 100)
Thread 1 removes: JOB ID = 313, Burst Time = 45, Start Time = 3812 (jobs removed = 314, jobs in buffer = 99)
Producing: JOB ID = 413, Burst Time = 10, Remaining Time = 10 (jobs produced = 414, jobs in buffer = 100)
Thread 3 removes: JOB ID = 314, Burst Time = 73, Start Time = 3837 (jobs removed = 315, jobs in buffer = 99)
Producing: JOB ID = 414, Burst Time = 16, Remaining Time = 16 (jobs produced = 415, jobs in buffer = 100)
Thread 2 removes: JOB ID = 315, Burst Time = 99, Start Time = 3855 (jobs removed = 316, jobs in buffer = 99)
Producing: JOB ID = 415, Burst Time = 7, Remaining Time = 7 (jobs produced = 416, jobs in buffer = 100)
Thread 1 removes: JOB ID = 316, Burst Time = 41, Start Time = 3857 (jobs removed = 317, jobs in buffer = 99)
Producing: JOB ID = 416, Burst Time = 43, Remaining Time = 43 (jobs produced = 417, jobs in buffer = 100)
Thread 4 removes: JOB ID = 317, Burst Time = 92, Start Time = 3893 (jobs removed = 318, jobs in buffer = 99)
Producing: JOB ID = 417, Burst Time = 84, Remaining Time = 84 (jobs produced = 418, jobs in buffer = 100)
Thread 1 removes: JOB ID = 318, Burst Time = 49, Start Time = 3898 (jobs removed = 319, jobs in buffer = 99)
Producing: JOB ID = 418, Burst Time = 44, Remaining Time = 44 (jobs produced = 419, jobs in buffer = 100)
Thread 3 removes: JOB ID = 319, Burst Time = 27, Start Time = 3910 (jobs removed = 320, jobs in buffer = 99)
Producing: JOB ID = 419, Burst Time = 41, Remaining Time = 41 (jobs produced = 420, jobs in buffer = 100)
Thread 3 removes: JOB ID = 320, Burst Time = 57, Start Time = 3937 (jobs removed = 321, jobs in buffer = 99)
Producing: JOB ID = 420, Burst Time = 16, Remaining Time = 16 (jobs produced = 421, jobs in buffer = 100)
Thread 1 removes: JOB ID = 321, Burst Time = 76, Start Time = 3947 (jobs removed = 322, jobs in buffer = 99)
Producing: JOB ID = 421, Burst Time = 78, Remaining Time = 78 (jobs produced = 422, jobs in buffer = 100)
Thread 2 removes: JOB ID = 322, Burst Time = 13, Start Time = 3954 (jobs removed = 323, jobs in buffer = 99)
Producing: JOB ID = 422, Burst Time = 96, Remaining Time = 96 (jobs produced = 423, jobs in buffer = 100)
Thread 2 removes: JOB ID = 323, Burst Time = 71, Start Time = 3967 (jobs removed = 324, jobs in buffer = 99)
Producing: JOB ID = 423, Burst Time = 31, Remaining Time = 31 (jobs produced = 424, jobs in buffer = 100)
Thread 4 removes: JOB ID = 324, Burst Time = 70, Start Time = 3985 (jobs removed = 325, jobs in buffer = 99)
Producing: JOB ID = 424, Burst Time = 1, Remaining Time = 1 (jobs produced = 425, jobs in buffer = 100)
Thread 3 removes: JOB ID = 325, Burst Time = 33, Start Time = 3994 (jobs removed = 326, jobs in buffer = 99)
Producing: JOB ID = 425, Burst Time = 60, Remaining Time = 60 (jobs produced = 426, jobs in buffer = 100)
Thread 1 removes: JOB ID = 326, Burst Time = 10, Start Time = 4023 (jobs removed = 327, jobs in buffer = 99)
Producing: JOB ID = 426, Burst Time = 38, Remaining Time = 38 (jobs produced = 427, jobs in buffer = 100)
Thread 3 removes: JOB ID = 327, Burst Time = 27, Start Time = 4027 (jobs removed = 328, jobs in buffer = 99)
Producing: JOB ID = 427, Burst Time = 42, Remaining Time = 42 (jobs produced = 428, jobs in buffer = 100)
Thread 1 removes: JOB ID = 328, Burst Time = 67, Start Time = 4033 (jobs removed = 329, jobs in buffer = 99)
Producing: JOB ID = 428, Burst Time = 89, Remaining Time = 89 (jobs produced = 429, jobs in buffer = 100)
Thread 2 removes: JOB ID = 329, Burst Time = 52, Start Time = 4038 (jobs removed = 330, jobs in buffer = 99)
Producing: JOB ID = 429, Burst Time = 31, Remaining Time = 31 (jobs produced = 430, jobs in buffer = 100)
Thread 3 removes: JOB ID = 330, Burst Time = 6, Start Time = 4054 (jobs removed = 331, jobs in buffer = 99)
Producing: JOB ID = 430, Burst Time = 27, Remaining Time = 27 (jobs produced = 431, jobs in buffer = 100)
Thread 4 removes: JOB ID = 331, Burst Time = 93, Start Time = 4055 (jobs removed = 332, jobs in buffer = 99)
Producing: JOB ID = 431, Burst Time = 67, Remaining Time = 67 (jobs produced = 432, jobs in buffer = 100)
Thread 3 removes: JOB ID = 332, Burst Time = 82, Start Time = 4060 (jobs removed = 333, jobs in buffer = 99)
Producing: JOB ID = 432, Burst Time = 34, Remaining Time = 34 (jobs produced = 433, jobs in buffer = 100)
Thread 2 removes: JOB ID = 333, Burst Time = 52, Start Time = 4090 (jobs removed = 334, jobs in buffer = 99)
Producing: JOB ID = 433, Burst Time = 18, Remaining Time = 18 (jobs produced = 434, jobs in buffer = 100)
Thread 1 removes: JOB ID = 334, Burst Time = 84, Start Time = 4100 (jobs removed = 335, jobs in buffer = 99)
Producing: JOB ID = 434, Burst Time = 41, Remaining Time = 41 (jobs produced = 435, jobs in buffer = 100)
Thread 2 removes: JOB ID = 335, Burst Time = 60, Start Time = 4142 (jobs removed = 336, jobs in buffer = 99)
Thread 3 removes: JOB ID = 336, Burst Time = 35, Start Time = 4142 (jobs removed = 337, jobs in buffer = 98)
Producing: JOB ID = 435, Burst Time = 78, Remaining Time = 78 (jobs produced = 436, jobs in buffer = 99)
Producing: JOB ID = 436, Burst Time = 63, Remaining Time = 63 (jobs produced = 437, jobs in buffer = 100)
Thread 4 removes: JOB ID = 337, Burst Time = 48, Start Time = 4148 (jobs removed = 338, jobs in buffer = 99)
Producing: JOB ID = 437, Burst Time = 1, Remaining Time = 1 (jobs produced = 438, jobs in buffer = 100)
Thread 3 removes: JOB ID = 338, Burst Time = 68, Start Time = 4177 (jobs removed = 339, jobs in buffer = 99)
