Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 6 (jobs produced = 1, jobs in buffer = 1)
Producing: JOB ID = 264, Burst Time = 68, Remaining Time = 68, Priority = 2 (jobs produced = 265, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 264, Start Time = 2138, Remaining time = 0, Priority = 2 (jobs removed = 166, jobs in buffer = 99)
Producing: JOB ID = 265, Burst Time = 37, Remaining Time = 37, Priority = 9 (jobs produced = 266, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 86, Start Time = 2142, Remaining time = 0, Priority = 6 (jobs removed = 167, jobs in buffer = 99)
Producing: JOB ID = 266, Burst Time = 10, Remaining Time = 10, Priority = 0 (jobs produced = 267, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 266, Start Time = 2148, Remaining time = 0, Priority = 0 (jobs removed = 168, jobs in buffer = 99)
Producing: JOB ID = 267, Burst Time = 30, Remaining Time = 30, Priority = 0 (jobs produced = 268, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 267, Start Time = 2152, Remaining time = 0, Priority = 0 (jobs removed = 169, jobs in buffer = 99)
Producing: JOB ID = 268, Burst Time = 16, Remaining Time = 16, Priority = 0 (jobs produced = 269, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 268, Start Time = 2158, Remaining time = 0, Priority = 0 (jobs removed = 170, jobs in buffer = 99)
Producing: JOB ID = 269, Burst Time = 3, Remaining Time = 3, Priority = 3 (jobs produced = 270, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 269, Start Time = 2174, Remaining time = 0, Priority = 3 (jobs removed = 171, jobs in buffer = 99)
Producing: JOB ID = 270, Burst Time = 44, Remaining Time = 44, Priority = 7 (jobs produced = 271, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 107, Start Time = 2177, Remaining time = 18, Priority = 6 (jobs removed = 171, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 114, Start Time = 2182, Remaining time = 0, Priority = 6 (jobs removed = 172, jobs in buffer = 99)
Producing: JOB ID = 271, Burst Time = 48, Remaining Time = 48, Priority = 6 (jobs produced = 272, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 129, Start Time = 2189, Remaining time = 0, Priority = 6 (jobs removed = 173, jobs in buffer = 99)
Producing: JOB ID = 272, Burst Time = 7, Remaining Time = 7, Priority = 5 (jobs produced = 273, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 272, Start Time = 2192, Remaining time = 0, Priority = 5 (jobs removed = 174, jobs in buffer = 99)
Producing: JOB ID = 273, Burst Time = 87, Remaining Time = 87, Priority = 0 (jobs produced = 274, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 273, Start Time = 2199, Remaining time = 0, Priority = 0 (jobs removed = 175, jobs in buffer = 99)
Producing: JOB ID = 274, Burst Time = 64, Remaining Time = 64, Priority = 9 (jobs produced = 275, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 131, Start Time = 2202, Remaining time = 0, Priority = 6 (jobs removed = 176, jobs in buffer = 99)
Producing: JOB ID = 275, Burst Time = 42, Remaining Time = 42, Priority = 9 (jobs produced = 276, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 135, Start Time = 2203, Remaining time = 0, Priority = 6 (jobs removed = 177, jobs in buffer = 99)
Producing: JOB ID = 276, Burst Time = 55, Remaining Time = 55, Priority = 4 (jobs produced = 277, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 276, Start Time = 2206, Remaining time = 0, Priority = 4 (jobs removed = 178, jobs in buffer = 99)
Producing: JOB ID = 277, Burst Time = 66, Remaining Time = 66, Priority = 1 (jobs produced = 278, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 277, Start Time = 2217, Remaining time = 0, Priority = 1 (jobs removed = 179, jobs in buffer = 99)
Producing: JOB ID = 278, Burst Time = 6, Remaining Time = 6, Priority = 3 (jobs produced = 279, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 278, Start Time = 2233, Remaining time = 0, Priority = 3 (jobs removed = 180, jobs in buffer = 99)
Producing: JOB ID = 279, Burst Time = 10, Remaining Time = 10, Priority = 8 (jobs produced = 280, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 261, Start Time = 2239, Remaining time = 53, Priority = 6 (jobs removed = 180, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 257, Start Time = 2261, Remaining time = 0, Priority = 6 (jobs removed = 181, jobs in buffer = 99)
Producing: JOB ID = 280, Burst Time = 8, Remaining Time = 8, Priority = 6 (jobs produced = 281, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 7, Start Time = 2264, Remaining time = 0, Priority = 6 (jobs removed = 182, jobs in buffer = 99)
Producing: JOB ID = 281, Burst Time = 35, Remaining Time = 35, Priority = 4 (jobs produced = 282, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 281, Start Time = 2279, Remaining time = 0, Priority = 4 (jobs removed = 183, jobs in buffer = 99)
Producing: JOB ID = 282, Burst Time = 75, Remaining Time = 75, Priority = 7 (jobs produced = 283, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 9, Start Time = 2283, Remaining time = 0, Priority = 6 (jobs removed = 184, jobs in buffer = 99)
Producing: JOB ID = 283, Burst Time = 7, Remaining Time = 7, Priority = 0 (jobs produced = 284, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 283, Start Time = 2285, Remaining time = 0, Priority = 0 (jobs removed = 185, jobs in buffer = 99)
Producing: JOB ID = 284, Burst Time = 56, Remaining Time = 56, Priority = 7 (jobs produced = 285, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 262, Start Time = 2286, Remaining time = 0, Priority = 6 (jobs removed = 186, jobs in buffer = 99)
Producing: JOB ID = 285, Burst Time = 16, Remaining Time = 16, Priority = 9 (jobs produced = 286, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 107, Start Time = 2288, Remaining time = 0, Priority = 6 (jobs removed = 187, jobs in buffer = 99)
Producing: JOB ID = 286, Burst Time = 63, Remaining Time = 63, Priority = 8 (jobs produced = 287, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 271, Start Time = 2291, Remaining time = 23, Priority = 6 (jobs removed = 187, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 261, Start Time = 2292, Remaining time = 28, Priority = 6 (jobs removed = 187, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 280, Start Time = 2306, Remaining time = 0, Priority = 6 (jobs removed = 188, jobs in buffer = 99)
Producing: JOB ID = 287, Burst Time = 81, Remaining Time = 81, Priority = 3 (jobs produced = 288, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 287, Start Time = 2314, Remaining time = 0, Priority = 3 (jobs removed = 189, jobs in buffer = 99)
Producing: JOB ID = 288, Burst Time = 53, Remaining Time = 53, Priority = 8 (jobs produced = 289, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 271, Start Time = 2314, Remaining time = 0, Priority = 6 (jobs removed = 190, jobs in buffer = 99)
Producing: JOB ID = 289, Burst Time = 54, Remaining Time = 54, Priority = 7 (jobs produced = 290, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 261, Start Time = 2316, Remaining time = 0, Priority = 6 (jobs removed = 191, jobs in buffer = 99)
Producing: JOB ID = 290, Burst Time = 64, Remaining Time = 64, Priority = 3 (jobs produced = 291, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 290, Start Time = 2317, Remaining time = 0, Priority = 3 (jobs removed = 192, jobs in buffer = 99)
Producing: JOB ID = 291, Burst Time = 23, Remaining Time = 23, Priority = 8 (jobs produced = 292, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 5, Start Time = 2337, Remaining time = 17, Priority = 7 (jobs removed = 192, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 17, Start Time = 2344, Remaining time = 71, Priority = 7 (jobs removed = 192, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 22, Start Time = 2362, Remaining time = 53, Priority = 7 (jobs removed = 192, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 31, Start Time = 2369, Remaining time = 35, Priority = 7 (jobs removed = 192, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 34, Start Time = 2381, Remaining time = 0, Priority = 7 (jobs removed = 193, jobs in buffer = 99)
Producing: JOB ID = 292, Burst Time = 13, Remaining Time = 13, Priority = 4 (jobs produced = 293, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 292, Start Time = 2386, Remaining time = 0, Priority = 4 (jobs removed = 194, jobs in buffer = 99)
Producing: JOB ID = 293, Burst Time = 73, Remaining Time = 73, Priority = 9 (jobs produced = 294, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 37, Start Time = 2388, Remaining time = 0, Priority = 7 (jobs removed = 195, jobs in buffer = 99)
Producing: JOB ID = 294, Burst Time = 46, Remaining Time = 46, Priority = 9 (jobs produced = 295, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 61, Start Time = 2394, Remaining time = 57, Priority = 7 (jobs removed = 195, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 64, Start Time = 2395, Remaining time = 30, Priority = 7 (jobs removed = 195, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 92, Start Time = 2399, Remaining time = 0, Priority = 7 (jobs removed = 196, jobs in buffer = 99)
Producing: JOB ID = 295, Burst Time = 87, Remaining Time = 87, Priority = 8 (jobs produced = 296, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 95, Start Time = 2400, Remaining time = 20, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 106, Start Time = 2414, Remaining time = 63, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 117, Start Time = 2419, Remaining time = 28, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 133, Start Time = 2420, Remaining time = 35, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 152, Start Time = 2425, Remaining time = 27, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 159, Start Time = 2439, Remaining time = 6, Priority = 7 (jobs removed = 196, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 166, Start Time = 2444, Remaining time = 0, Priority = 7 (jobs removed = 197, jobs in buffer = 99)
Producing: JOB ID = 296, Burst Time = 30, Remaining Time = 30, Priority = 8 (jobs produced = 297, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 192, Start Time = 2445, Remaining time = 17, Priority = 7 (jobs removed = 197, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 211, Start Time = 2447, Remaining time = 42, Priority = 7 (jobs removed = 197, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 214, Start Time = 2450, Remaining time = 72, Priority = 7 (jobs removed = 197, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 223, Start Time = 2464, Remaining time = 11, Priority = 7 (jobs removed = 197, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 226, Start Time = 2470, Remaining time = 0, Priority = 7 (jobs removed = 198, jobs in buffer = 99)
Producing: JOB ID = 297, Burst Time = 67, Remaining Time = 67, Priority = 3 (jobs produced = 298, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 297, Start Time = 2472, Remaining time = 0, Priority = 3 (jobs removed = 199, jobs in buffer = 99)
Producing: JOB ID = 298, Burst Time = 83, Remaining Time = 83, Priority = 1 (jobs produced = 299, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 298, Start Time = 2475, Remaining time = 0, Priority = 1 (jobs removed = 200, jobs in buffer = 99)
Producing: JOB ID = 299, Burst Time = 91, Remaining Time = 91, Priority = 8 (jobs produced = 300, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 235, Start Time = 2488, Remaining time = 0, Priority = 7 (jobs removed = 201, jobs in buffer = 99)
Producing: JOB ID = 300, Burst Time = 80, Remaining Time = 80, Priority = 9 (jobs produced = 301, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 251, Start Time = 2489, Remaining time = 69, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 255, Start Time = 2501, Remaining time = 29, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 258, Start Time = 2515, Remaining time = 58, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 270, Start Time = 2526, Remaining time = 19, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 282, Start Time = 2539, Remaining time = 50, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 284, Start Time = 2540, Remaining time = 31, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 289, Start Time = 2551, Remaining time = 29, Priority = 7 (jobs removed = 201, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 5, Start Time = 2558, Remaining time = 0, Priority = 7 (jobs removed = 202, jobs in buffer = 99)
Producing: JOB ID = 301, Burst Time = 35, Remaining Time = 35, Priority = 9 (jobs produced = 302, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 17, Start Time = 2564, Remaining time = 46, Priority = 7 (jobs removed = 202, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 22, Start Time = 2565, Remaining time = 28, Priority = 7 (jobs removed = 202, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 31, Start Time = 2575, Remaining time = 10, Priority = 7 (jobs removed = 202, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 61, Start Time = 2576, Remaining time = 32, Priority = 7 (jobs removed = 202, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 64, Start Time = 2589, Remaining time = 5, Priority = 7 (jobs removed = 202, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 95, Start Time = 2590, Remaining time = 0, Priority = 7 (jobs removed = 203, jobs in buffer = 99)
Producing: JOB ID = 302, Burst Time = 69, Remaining Time = 69, Priority = 3 (jobs produced = 303, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 302, Start Time = 2600, Remaining time = 0, Priority = 3 (jobs removed = 204, jobs in buffer = 99)
Producing: JOB ID = 303, Burst Time = 8, Remaining Time = 8, Priority = 4 (jobs produced = 304, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 303, Start Time = 2601, Remaining time = 0, Priority = 4 (jobs removed = 205, jobs in buffer = 99)
Producing: JOB ID = 304, Burst Time = 83, Remaining Time = 83, Priority = 7 (jobs produced = 305, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 106, Start Time = 2609, Remaining time = 38, Priority = 7 (jobs removed = 205, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 117, Start Time = 2610, Remaining time = 3, Priority = 7 (jobs removed = 205, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 133, Start Time = 2614, Remaining time = 10, Priority = 7 (jobs removed = 205, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 152, Start Time = 2634, Remaining time = 2, Priority = 7 (jobs removed = 205, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 159, Start Time = 2635, Remaining time = 0, Priority = 7 (jobs removed = 206, jobs in buffer = 99)
Producing: JOB ID = 305, Burst Time = 34, Remaining Time = 34, Priority = 2 (jobs produced = 306, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 305, Start Time = 2639, Remaining time = 0, Priority = 2 (jobs removed = 207, jobs in buffer = 99)
Producing: JOB ID = 306, Burst Time = 52, Remaining Time = 52, Priority = 0 (jobs produced = 307, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 306, Start Time = 2641, Remaining time = 0, Priority = 0 (jobs removed = 208, jobs in buffer = 99)
Producing: JOB ID = 307, Burst Time = 63, Remaining Time = 63, Priority = 1 (jobs produced = 308, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 307, Start Time = 2659, Remaining time = 0, Priority = 1 (jobs removed = 209, jobs in buffer = 99)
Producing: JOB ID = 308, Burst Time = 39, Remaining Time = 39, Priority = 5 (jobs produced = 309, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 308, Start Time = 2669, Remaining time = 0, Priority = 5 (jobs removed = 210, jobs in buffer = 99)
Producing: JOB ID = 309, Burst Time = 78, Remaining Time = 78, Priority = 7 (jobs produced = 310, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 192, Start Time = 2674, Remaining time = 0, Priority = 7 (jobs removed = 211, jobs in buffer = 99)
Producing: JOB ID = 310, Burst Time = 17, Remaining Time = 17, Priority = 1 (jobs produced = 311, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 310, Start Time = 2691, Remaining time = 0, Priority = 1 (jobs removed = 212, jobs in buffer = 99)
Producing: JOB ID = 311, Burst Time = 35, Remaining Time = 35, Priority = 1 (jobs produced = 312, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 311, Start Time = 2693, Remaining time = 0, Priority = 1 (jobs removed = 213, jobs in buffer = 99)
Producing: JOB ID = 312, Burst Time = 82, Remaining Time = 82, Priority = 1 (jobs produced = 313, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 312, Start Time = 2708, Remaining time = 0, Priority = 1 (jobs removed = 214, jobs in buffer = 99)
Producing: JOB ID = 313, Burst Time = 45, Remaining Time = 45, Priority = 0 (jobs produced = 314, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 313, Start Time = 2708, Remaining time = 0, Priority = 0 (jobs removed = 215, jobs in buffer = 99)
Producing: JOB ID = 314, Burst Time = 73, Remaining Time = 73, Priority = 0 (jobs produced = 315, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 314, Start Time = 2722, Remaining time = 0, Priority = 0 (jobs removed = 216, jobs in buffer = 99)
Producing: JOB ID = 315, Burst Time = 99, Remaining Time = 99, Priority = 5 (jobs produced = 316, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 315, Start Time = 2728, Remaining time = 0, Priority = 5 (jobs removed = 217, jobs in buffer = 99)
Producing: JOB ID = 316, Burst Time = 41, Remaining Time = 41, Priority = 6 (jobs produced = 317, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 316, Start Time = 2753, Remaining time = 0, Priority = 6 (jobs removed = 218, jobs in buffer = 99)
Producing: JOB ID = 317, Burst Time = 92, Remaining Time = 92, Priority = 2 (jobs produced = 318, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 317, Start Time = 2790, Remaining time = 0, Priority = 2 (jobs removed = 219, jobs in buffer = 99)
Producing: JOB ID = 318, Burst Time = 49, Remaining Time = 49, Priority = 9 (jobs produced = 319, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 211, Start Time = 2794, Remaining time = 17, Priority = 7 (jobs removed = 219, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 214, Start Time = 2795, Remaining time = 47, Priority = 7 (jobs removed = 219, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 223, Start Time = 2819, Remaining time = 0, Priority = 7 (jobs removed = 220, jobs in buffer = 99)
Producing: JOB ID = 319, Burst Time = 27, Remaining Time = 27, Priority = 4 (jobs produced = 320, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 319, Start Time = 2821, Remaining time = 0, Priority = 4 (jobs removed = 221, jobs in buffer = 99)
Producing: JOB ID = 320, Burst Time = 57, Remaining Time = 57, Priority = 0 (jobs produced = 321, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 320, Start Time = 2827, Remaining time = 0, Priority = 0 (jobs removed = 222, jobs in buffer = 99)
Producing: JOB ID = 321, Burst Time = 76, Remaining Time = 76, Priority = 1 (jobs produced = 322, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 321, Start Time = 2830, Remaining time = 0, Priority = 1 (jobs removed = 223, jobs in buffer = 99)
Producing: JOB ID = 322, Burst Time = 13, Remaining Time = 13, Priority = 2 (jobs produced = 323, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 322, Start Time = 2848, Remaining time = 0, Priority = 2 (jobs removed = 224, jobs in buffer = 99)
Producing: JOB ID = 323, Burst Time = 71, Remaining Time = 71, Priority = 9 (jobs produced = 324, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 251, Start Time = 2861, Remaining time = 44, Priority = 7 (jobs removed = 224, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 255, Start Time = 2882, Remaining time = 4, Priority = 7 (jobs removed = 224, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 258, Start Time = 2884, Remaining time = 33, Priority = 7 (jobs removed = 224, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 270, Start Time = 2886, Remaining time = 0, Priority = 7 (jobs removed = 225, jobs in buffer = 99)
Producing: JOB ID = 324, Burst Time = 70, Remaining Time = 70, Priority = 5 (jobs produced = 325, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 324, Start Time = 2905, Remaining time = 0, Priority = 5 (jobs removed = 226, jobs in buffer = 99)
Producing: JOB ID = 325, Burst Time = 33, Remaining Time = 33, Priority = 4 (jobs produced = 326, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 325, Start Time = 2906, Remaining time = 0, Priority = 4 (jobs removed = 227, jobs in buffer = 99)
Producing: JOB ID = 326, Burst Time = 10, Remaining Time = 10, Priority = 3 (jobs produced = 327, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 326, Start Time = 2907, Remaining time = 0, Priority = 3 (jobs removed = 228, jobs in buffer = 99)
Producing: JOB ID = 327, Burst Time = 27, Remaining Time = 27, Priority = 9 (jobs produced = 328, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 282, Start Time = 2909, Remaining time = 25, Priority = 7 (jobs removed = 228, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 284, Start Time = 2917, Remaining time = 6, Priority = 7 (jobs removed = 228, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 289, Start Time = 2934, Remaining time = 4, Priority = 7 (jobs removed = 228, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 17, Start Time = 2939, Remaining time = 21, Priority = 7 (jobs removed = 228, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 22, Start Time = 2942, Remaining time = 3, Priority = 7 (jobs removed = 228, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 31, Start Time = 2959, Remaining time = 0, Priority = 7 (jobs removed = 229, jobs in buffer = 99)
Producing: JOB ID = 328, Burst Time = 67, Remaining Time = 67, Priority = 4 (jobs produced = 329, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 328, Start Time = 2964, Remaining time = 0, Priority = 4 (jobs removed = 230, jobs in buffer = 99)
Producing: JOB ID = 329, Burst Time = 52, Remaining Time = 52, Priority = 1 (jobs produced = 330, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 329, Start Time = 2967, Remaining time = 0, Priority = 1 (jobs removed = 231, jobs in buffer = 99)
Producing: JOB ID = 330, Burst Time = 6, Remaining Time = 6, Priority = 0 (jobs produced = 331, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 330, Start Time = 2969, Remaining time = 0, Priority = 0 (jobs removed = 232, jobs in buffer = 99)
Producing: JOB ID = 331, Burst Time = 93, Remaining Time = 93, Priority = 0 (jobs produced = 332, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 331, Start Time = 2975, Remaining time = 0, Priority = 0 (jobs removed = 233, jobs in buffer = 99)
Producing: JOB ID = 332, Burst Time = 82, Remaining Time = 82, Priority = 5 (jobs produced = 333, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 332, Start Time = 2975, Remaining time = 0, Priority = 5 (jobs removed = 234, jobs in buffer = 99)
Producing: JOB ID = 333, Burst Time = 52, Remaining Time = 52, Priority = 9 (jobs produced = 334, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 61, Start Time = 3019, Remaining time = 7, Priority = 7 (jobs removed = 234, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 64, Start Time = 3031, Remaining time = 0, Priority = 7 (jobs removed = 235, jobs in buffer = 99)
Producing: JOB ID = 334, Burst Time = 84, Remaining Time = 84, Priority = 1 (jobs produced = 335, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 334, Start Time = 3036, Remaining time = 0, Priority = 1 (jobs removed = 236, jobs in buffer = 99)
Producing: JOB ID = 335, Burst Time = 60, Remaining Time = 60, Priority = 4 (jobs produced = 336, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 335, Start Time = 3044, Remaining time = 0, Priority = 4 (jobs removed = 237, jobs in buffer = 99)
Producing: JOB ID = 336, Burst Time = 35, Remaining Time = 35, Priority = 5 (jobs produced = 337, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 336, Start Time = 3057, Remaining time = 0, Priority = 5 (jobs removed = 238, jobs in buffer = 99)
Producing: JOB ID = 337, Burst Time = 48, Remaining Time = 48, Priority = 4 (jobs produced = 338, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 337, Start Time = 3068, Remaining time = 0, Priority = 4 (jobs removed = 239, jobs in buffer = 99)
Producing: JOB ID = 338, Burst Time = 68, Remaining Time = 68, Priority = 8 (jobs produced = 339, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 304, Start Time = 3092, Remaining time = 58, Priority = 7 (jobs removed = 239, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 106, Start Time = 3104, Remaining time = 13, Priority = 7 (jobs removed = 239, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 117, Start Time = 3116, Remaining time = 0, Priority = 7 (jobs removed = 240, jobs in buffer = 99)
Producing: JOB ID = 339, Burst Time = 94, Remaining Time = 94, Priority = 8 (jobs produced = 340, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 133, Start Time = 3117, Remaining time = 0, Priority = 7 (jobs removed = 241, jobs in buffer = 99)
Producing: JOB ID = 340, Burst Time = 64, Remaining Time = 64, Priority = 2 (jobs produced = 341, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 340, Start Time = 3119, Remaining time = 0, Priority = 2 (jobs removed = 242, jobs in buffer = 99)
Producing: JOB ID = 341, Burst Time = 21, Remaining Time = 21, Priority = 2 (jobs produced = 342, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 341, Start Time = 3120, Remaining time = 0, Priority = 2 (jobs removed = 243, jobs in buffer = 99)
Producing: JOB ID = 342, Burst Time = 90, Remaining Time = 90, Priority = 0 (jobs produced = 343, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 342, Start Time = 3127, Remaining time = 0, Priority = 0 (jobs removed = 244, jobs in buffer = 99)
Producing: JOB ID = 343, Burst Time = 61, Remaining Time = 61, Priority = 4 (jobs produced = 344, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 343, Start Time = 3129, Remaining time = 0, Priority = 4 (jobs removed = 245, jobs in buffer = 99)
Producing: JOB ID = 344, Burst Time = 17, Remaining Time = 17, Priority = 3 (jobs produced = 345, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 344, Start Time = 3141, Remaining time = 0, Priority = 3 (jobs removed = 246, jobs in buffer = 99)
Producing: JOB ID = 345, Burst Time = 97, Remaining Time = 97, Priority = 3 (jobs produced = 346, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 345, Start Time = 3158, Remaining time = 0, Priority = 3 (jobs removed = 247, jobs in buffer = 99)
Producing: JOB ID = 346, Burst Time = 63, Remaining Time = 63, Priority = 4 (jobs produced = 347, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 346, Start Time = 3183, Remaining time = 0, Priority = 4 (jobs removed = 248, jobs in buffer = 99)
Producing: JOB ID = 347, Burst Time = 66, Remaining Time = 66, Priority = 3 (jobs produced = 348, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 347, Start Time = 3190, Remaining time = 0, Priority = 3 (jobs removed = 249, jobs in buffer = 99)
